"CD45RA","CD133","CD19","CD22","CD11b","CD4","CD8","CD34","Flt3","CD20","CXCR4","CD235ab","CD45","CD123","CD321","CD14","CD33","CD47","CD11c","CD7","CD15","CD16","CD44","CD38","CD13","CD3","CD61","CD117","CD49d","HLA-DR","CD64","CD41"
0.37428,0.06339,0.04979,0.03922,0.09606,1.29438,0.11047,0.09107,0.159,0.04765,0.79911,0.57921,5.89371,0.12356,2.03312,0.01219,0.062,3.72304,0.07318,0.21692,0.09575,0.03507,4.10893,0.36769,0.14346,4.94231,0.11312,0.15201,0.27113,0.0657,0.05181,0.03307
0.41231,0.05149,0.04472,0.05402,0.1308,1.31781,0.12021,0.11064,0.17727,0.06628,1.02554,0.69537,5.91034,0.08028,2.27185,0.00952,0.05018,3.59247,0.07743,0.45241,0.08818,0.03382,3.76801,0.47639,0.16037,5.05081,0.11128,0.12535,0.3155,0.07197,0.0529,0.04438
0.47844,0.0676,0.07984,0.06337,0.10949,1.24909,0.13984,0.14105,0.13871,0.03345,0.96656,0.67151,5.93061,0.0971,2.2773,0.02337,0.06977,3.4396,0.10137,0.97299,0.12858,0.04744,4.06211,0.52482,0.22259,5.15622,0.11803,0.15702,0.28457,0.06186,0.04125,0.02848
0.55035,0.06485,0.0624,0.05871,0.1277,1.1035,0.12585,0.09721,0.17304,0.05428,1.1244,0.70366,5.9541,0.08354,2.01358,0.02068,0.05805,3.40749,0.07919,1.2557,0.08421,0.05538,4.01617,0.5629,0.1988,5.18372,0.13483,0.16913,0.25936,0.05083,0.04761,0.04428
0.59281,0.07962,0.07219,0.05304,0.11388,0.99308,0.11224,0.10668,0.19575,0.02649,1.13943,0.60305,5.8581,0.06465,1.82286,0.04186,0.05625,3.34416,0.0966,1.48584,0.13396,0.06146,3.97289,0.58743,0.17003,5.13049,0.14205,0.18759,0.25951,0.0747,0.0507,0.03462
0.67464,0.10844,0.09491,0.04918,0.1434,0.97972,0.12182,0.10467,0.2071,0.05968,1.18776,0.65535,5.76297,0.1025,1.79525,0.03287,0.0774,3.26772,0.11915,1.73416,0.18544,0.05056,3.67988,0.59,0.21664,5.21597,0.18703,0.21449,0.35992,0.07772,0.0733,0.04514
0.62777,0.13308,0.07671,0.08883,0.15168,1.02015,0.15642,0.18945,0.25033,0.05768,1.03293,0.70836,5.76748,0.10398,1.77921,0.03619,0.05637,3.12054,0.16048,2.18063,0.24549,0.05958,3.68305,0.65056,0.24758,5.12785,0.24027,0.22792,0.40367,0.09435,0.10181,0.06122
0.62484,0.09578,0.09322,0.09876,0.16945,1.07299,0.13437,0.17858,0.20667,0.07323,1.07199,0.61059,5.70722,0.08809,1.78872,0.03681,0.06365,3.12267,0.19339,2.39181,0.22873,0.07325,3.29658,0.75112,0.27967,5.15421,0.25515,0.21987,0.37823,0.10882,0.08798,0.08503
0.62208,0.13997,0.10602,0.094,0.22435,0.97009,0.14226,0.16569,0.25108,0.07687,0.92652,0.61306,5.70915,0.10234,1.63283,0.03863,0.07629,2.96706,0.22948,2.843,0.27271,0.07953,3.04062,0.93656,0.28305,5.20951,0.34857,0.25279,0.46133,0.09997,0.10969,0.11847
1.53528,0.13462,0.12923,0.09759,0.22528,0.24396,2.97121,0.21918,0.27696,0.19343,1.38135,0.85578,6.21693,0.11887,2.06145,0.01763,0.04976,2.76323,0.08413,1.76914,0.10416,0.06247,4.38296,0.55716,0.19863,5.06713,0.13851,0.17879,0.49767,0.07162,0.03798,0.01716
1.48025,0.04989,0.05875,0.03489,0.08876,0.06177,2.87904,0.12255,0.15491,0.1365,1.35333,0.63322,6.06012,0.06437,1.63112,0.02935,0.0526,2.90715,0.05675,1.3886,0.05243,0.03496,4.10825,0.49992,0.17347,4.70332,0.05814,0.17641,0.2993,0.0619,0.02317,0.00469
1.09418,0.04946,0.0656,0.0497,0.09656,0.05114,2.5641,0.1404,0.16757,0.13573,1.13216,0.56404,5.8688,0.06672,1.45599,0.0268,0.04884,3.0633,0.04197,0.8935,0.07915,0.05242,3.71155,0.67806,0.19004,4.71997,0.11727,0.17037,0.33775,0.06615,0.04383,0.00916
0.79883,0.12786,0.11485,0.08367,0.23404,0.11494,2.80794,0.13592,0.23126,0.15737,0.77812,0.71098,5.92319,0.08458,1.52634,0.02757,0.04961,2.69809,0.10805,0.59077,0.12376,0.07403,3.59593,0.63492,0.21891,4.78865,0.18044,0.16376,0.46663,0.08513,0.06383,0.0469
0.73752,0.25217,0.2015,0.20079,0.32564,0.20449,3.08737,0.23088,0.25725,0.20717,0.56983,0.79508,6.00949,0.10375,1.46492,0.02573,0.05336,2.20981,0.17776,0.49705,0.23402,0.11899,3.74553,0.5264,0.21339,4.93628,0.25619,0.16895,0.7544,0.13653,0.07327,0.08136
0.7107,0.27477,0.19292,0.21251,0.45294,0.23879,3.2746,0.26113,0.30961,0.23138,0.35581,0.88494,6.07313,0.14748,1.65735,0.03075,0.02506,1.50828,0.18688,0.4638,0.28252,0.10721,3.83615,0.51957,0.18824,4.99403,0.26702,0.14974,0.83751,0.11692,0.10413,0.1102
0.48413,0.2256,0.18716,0.18813,0.34711,0.1717,3.04004,0.25384,0.31466,0.21311,0.4592,0.96723,6.1069,0.11036,1.68984,0.02769,0.03676,1.08997,0.12355,0.36012,0.18572,0.05635,4.33448,0.40451,0.10014,4.61293,0.1857,0.12454,0.69203,0.11064,0.05897,0.08981
0.4181,0.15448,0.1332,0.13645,0.31296,0.17086,2.57645,0.21037,0.25765,0.18887,0.51311,0.9485,6.11081,0.10262,1.72332,0.01435,0.03421,1.52593,0.11943,0.41506,0.16273,0.06865,4.5041,0.41146,0.11373,4.31195,0.21998,0.10641,0.62918,0.13049,0.09066,0.08917
0.42406,0.12276,0.11085,0.12166,0.19396,0.10481,2.2025,0.16036,0.20515,0.16109,0.5772,1.01139,6.14005,0.11754,1.79272,0.02657,0.05421,2.05623,0.13189,0.51187,0.14852,0.05143,4.34016,0.4975,0.13648,4.18994,0.17104,0.10949,0.59912,0.10836,0.06587,0.07402
0.4751,0.14833,0.08584,0.1055,0.24938,0.09307,1.78856,0.16933,0.20921,0.13889,0.59752,0.78687,6.05267,0.1271,1.65331,0.02025,0.0592,2.47525,0.12629,0.52993,0.20232,0.07167,4.26643,0.48632,0.20461,4.3981,0.16839,0.11286,0.55684,0.13301,0.08611,0.06185
0.59582,0.10503,0.09923,0.08604,0.20468,0.35737,1.18639,0.19521,0.25844,0.11631,0.41973,0.95027,5.97033,0.14879,1.63534,0.05787,0.02827,2.59761,0.16593,0.5074,0.18789,0.08482,4.45976,0.44069,0.12637,4.67806,0.27957,0.09348,0.50848,0.08014,0.07783,0.09452
0.44845,0.20176,0.11879,0.08037,0.21168,0.86818,0.21928,0.2191,0.27511,0.12735,0.58121,1.24282,5.98151,0.1538,1.77688,0.02624,0.04907,2.48356,0.14781,0.22882,0.2369,0.07461,4.82766,0.51804,0.13769,4.72123,0.22092,0.09449,0.71086,0.12831,0.09406,0.10303
0.39573,0.07743,0.06804,0.07457,0.18659,1.2856,0.0896,0.14533,0.16454,0.08062,0.63638,0.9515,6.08407,0.08786,1.82826,0.03046,0.04725,2.7831,0.08522,0.22563,0.11878,0.05003,4.90045,0.42198,0.15805,4.71063,0.11157,0.11416,0.48545,0.10243,0.06374,0.05387
0.30409,0.06654,0.05511,0.05296,0.16178,1.24134,0.13352,0.14114,0.19372,0.07792,0.51948,0.8899,6.0228,0.09235,1.98553,0.01918,0.07628,3.34068,0.10248,0.22701,0.10717,0.04416,4.76751,0.34899,0.13947,4.66995,0.15501,0.11631,0.46344,0.09119,0.04693,0.0607
0.27565,0.09365,0.05505,0.04549,0.15791,1.34321,0.11907,0.09707,0.151,0.06451,0.58312,0.74686,5.99155,0.07913,2.33682,0.02639,0.04712,3.5203,0.09766,0.18685,0.10561,0.03754,4.57149,0.27659,0.11076,4.78934,0.13289,0.10938,0.4068,0.05759,0.06169,0.0523
0.27763,0.06672,0.05453,0.0349,0.11406,1.41387,0.14232,0.11809,0.1428,0.03704,0.84016,0.70915,5.93533,0.09052,2.444,0.00679,0.04406,3.76256,0.08326,0.27145,0.09551,0.03038,4.29157,0.28509,0.14636,4.91981,0.09321,0.1079,0.33412,0.04427,0.05992,0.0408
0.46575,0.01697,0.03958,0.00853,0.11979,1.32834,0.13958,0.08944,0.14427,0.02428,1.23504,0.6857,5.98173,0.08441,2.24815,0.01032,0.04795,3.62013,0.05322,0.44736,0.06617,0.0317,4.22954,0.43838,0.10042,5.07345,0.10044,0.13266,0.23382,0.05246,0.03431,0.02333
0.70688,0.06266,0.03629,0.02772,0.14036,1.24078,0.12134,0.07644,0.17271,0.04894,1.26261,0.67484,5.97414,0.08707,2.12087,0.01096,0.06252,3.54086,0.06627,0.67749,0.04734,0.05494,3.98508,0.7321,0.17169,5.24232,0.12081,0.15643,0.24508,0.03614,0.03052,0.01984
0.83648,0.03736,0.01089,0.02167,0.07372,1.20843,0.09729,0.06919,0.13319,0.03983,1.19817,0.61823,5.97072,0.07138,1.80988,0.02247,0.08086,3.46118,0.04962,1.14718,0.05797,0.03393,4.06909,0.79448,0.18037,5.24485,0.08595,0.16383,0.18181,0.04325,0.02798,0.00637
0.88012,0.06475,0.06386,0.03597,0.08462,1.13503,0.10123,0.09253,0.17864,0.03056,1.17222,0.54245,5.86287,0.07049,1.81443,0.02859,0.06686,3.40597,0.08034,1.42351,0.09844,0.04718,3.77733,1.0334,0.2569,5.23435,0.13739,0.21709,0.21479,0.07023,0.03764,0.02463
0.82131,0.06347,0.05353,0.04645,0.11897,1.13801,0.1183,0.13662,0.20946,0.03885,1.37299,0.66857,5.8703,0.08937,1.905,0.04431,0.05298,3.4087,0.07864,1.84573,0.16812,0.05765,3.87954,0.73258,0.18321,5.26062,0.15214,0.19923,0.2797,0.05364,0.04753,0.02152
0.76195,0.13376,0.09218,0.08804,0.24322,1.14269,0.15859,0.16015,0.25085,0.05826,1.20329,0.65713,5.81578,0.12618,1.987,0.04333,0.06158,3.31578,0.12178,2.26099,0.27301,0.08215,3.73122,0.82309,0.25587,5.24705,0.25392,0.25746,0.40939,0.09376,0.09147,0.05792
0.63877,0.128,0.105,0.11469,0.2152,1.05226,0.15675,0.20898,0.24669,0.09604,1.10405,0.70809,5.80856,0.13448,1.93401,0.05482,0.05532,3.21432,0.19762,2.67736,0.28592,0.06463,3.68486,0.72764,0.20422,5.15304,0.28931,0.22489,0.50608,0.11488,0.08987,0.07469
0.54546,0.16425,0.10883,0.10054,0.25824,0.9474,0.19428,0.20766,0.24912,0.07591,0.77427,0.7562,5.79282,0.12147,1.74009,0.03602,0.06478,2.84713,0.22349,3.06372,0.29992,0.07698,3.46184,0.62577,0.22623,5.11253,0.34684,0.22231,0.56539,0.11968,0.10351,0.11772
1.24558,0.26058,0.21136,0.20197,0.42067,0.24183,3.16561,0.25927,0.41628,0.28068,0.81072,1.01203,6.25113,0.14528,2.08928,0.03379,0.05782,2.10268,0.16553,1.74766,0.22294,0.09379,4.31337,0.50827,0.20727,5.0392,0.23833,0.17353,0.77871,0.11585,0.07828,0.08351
1.81609,0.05797,0.04926,0.04992,0.11087,0.08821,3.13057,0.13715,0.17213,0.14756,1.18962,0.71399,6.1466,0.07229,1.88579,0.01299,0.03133,2.54248,0.05618,1.18666,0.0688,0.035,4.10678,0.4072,0.13767,4.94754,0.10208,0.17669,0.32711,0.02989,0.022,0.01657
1.61146,0.02691,0.04284,0.01517,0.05794,0.05387,2.93985,0.08568,0.11424,0.14061,1.43277,0.60244,6.01916,0.04754,1.67283,0.01161,0.05024,3.11101,0.00191,0.5903,0.00915,0.018,3.95677,0.36734,0.12013,4.75787,0.04453,0.11244,0.21345,0.03135,0.00883,0
1.04928,0.10163,0.08576,0.06597,0.16248,0.1086,2.96805,0.12764,0.18468,0.14071,1.01793,0.72741,6.07483,0.07821,1.79174,0.01097,0.04271,2.78627,0.06707,0.29644,0.08092,0.03996,3.98936,0.37358,0.13388,4.8065,0.10535,0.1154,0.33636,0.06921,0.01872,0.02749
0.9706,0.28995,0.22094,0.22016,0.41907,0.23545,3.23191,0.26077,0.31696,0.25419,0.6105,0.88999,6.10391,0.12358,1.97485,0.03083,0.06004,2.30755,0.13442,0.29755,0.25974,0.10402,3.89411,0.43736,0.16564,5.12418,0.29607,0.18136,0.64249,0.12638,0.09975,0.11839
0.7932,0.32139,0.24735,0.24734,0.43061,0.24237,3.38743,0.27231,0.34048,0.26551,0.51068,0.9808,6.17702,0.1113,1.98004,0.01629,0.04498,1.69463,0.15174,0.368,0.22685,0.09567,4.21165,0.46127,0.15794,5.11484,0.26591,0.14306,0.77476,0.11496,0.092,0.12823
0.49092,0.21968,0.16749,0.15833,0.32162,0.17537,3.15558,0.22712,0.34684,0.22248,0.61681,1.1663,6.22943,0.12571,2.05153,0.01973,0.04354,1.35398,0.13248,0.42604,0.17798,0.07571,4.68081,0.40712,0.13127,4.72999,0.20339,0.10513,0.72589,0.1086,0.07142,0.08074
0.46389,0.19249,0.16063,0.15305,0.30756,0.14549,2.77665,0.21722,0.30071,0.20664,0.68491,1.24617,6.27707,0.10788,2.08762,0.01463,0.0583,1.84802,0.12348,0.507,0.19676,0.0773,4.81175,0.49825,0.11905,4.4158,0.14909,0.10759,0.59701,0.10599,0.06451,0.08422
0.4897,0.19094,0.15042,0.11631,0.31455,0.14525,2.58669,0.22171,0.26329,0.20201,0.68825,1.26873,6.2185,0.13449,2.06914,0.03382,0.05326,2.52909,0.13918,0.56323,0.20327,0.09792,4.73903,0.51481,0.12913,4.34705,0.22422,0.13249,0.69546,0.13012,0.08073,0.11057
0.52604,0.17642,0.12579,0.12113,0.25759,0.11479,2.08935,0.18771,0.28244,0.14235,0.68103,1.22263,6.11146,0.12551,2.02676,0.03343,0.05805,3.08357,0.12862,0.59987,0.17039,0.06971,4.46308,0.48797,0.17966,4.56479,0.16945,0.14664,0.64298,0.10541,0.0773,0.08445
0.57398,0.15051,0.16239,0.15414,0.32134,0.34598,1.45663,0.25426,0.40764,0.14498,0.71595,1.44183,6.08078,0.17518,1.90915,0.00878,0.05228,3.15667,0.17141,0.64652,0.21375,0.09274,4.60712,0.49507,0.23498,4.73161,0.20922,0.12082,0.82475,0.12899,0.08834,0.0851
0.56182,0.17845,0.14618,0.14096,0.35883,0.72435,0.33303,0.21512,0.41436,0.13184,0.78089,1.42894,5.99477,0.19144,2.06434,0.03615,0.0781,2.82417,0.19783,0.33577,0.29681,0.08577,4.99836,0.54585,0.18655,4.63214,0.24955,0.1219,0.80733,0.16445,0.15227,0.14074
0.48448,0.15615,0.11639,0.10568,0.25829,1.17414,0.10487,0.19059,0.2168,0.08337,0.70388,1.52491,6.08204,0.16665,2.2672,0.02545,0.0673,2.90844,0.15062,0.23246,0.21306,0.07941,5.14175,0.51485,0.1487,4.56824,0.17733,0.10886,0.76781,0.11892,0.0811,0.10468
0.35195,0.09173,0.07989,0.08249,0.16642,1.4,0.13304,0.12771,0.18691,0.06736,0.61457,1.11933,6.148,0.12111,2.46221,0.02089,0.03325,3.22742,0.08765,0.29042,0.10471,0.06155,5.10829,0.36425,0.112,4.44674,0.1106,0.0909,0.50944,0.05971,0.04707,0.03398
0.24705,0.04151,0.04367,0.04056,0.13733,1.60751,0.16294,0.12098,0.17228,0.05279,0.74484,1.04952,6.15293,0.11133,2.70231,0.02122,0.03358,3.66453,0.06149,0.26878,0.08048,0.04815,5.04966,0.30633,0.10545,4.55518,0.07047,0.09816,0.33478,0.05997,0.043,0.02286
0.3059,0.05052,0.04078,0.03673,0.13185,1.5953,0.13644,0.11958,0.17255,0.03934,1.18126,0.87209,6.15709,0.10143,2.90872,0.01135,0.0478,3.81396,0.04825,0.37081,0.06095,0.03119,4.83908,0.30634,0.11887,4.98487,0.06403,0.10632,0.30952,0.04382,0.02774,0.01039
0.61084,0.05324,0.06422,0.03676,0.12109,1.50085,0.1411,0.11935,0.16162,0.04765,1.53117,0.76828,6.11557,0.0917,2.56288,0.0232,0.04436,3.73474,0.05578,0.6103,0.05466,0.03574,4.5429,0.43201,0.115,5.27448,0.06814,0.14534,0.26193,0.04521,0.03313,0
1.09518,0.02909,0.05227,0.01348,0.05903,1.40032,0.13282,0.0897,0.13568,0.05077,1.55633,0.71257,6.09684,0.0843,2.08614,0.01091,0.05251,3.77048,0.01075,0.64792,0.03644,0.02626,4.38601,0.81421,0.12171,5.29444,0.05491,0.11588,0.16381,0.04208,0.01823,0
1.14288,0.02404,0.02396,0.00825,0.08219,1.33525,0.10822,0.06881,0.13745,0.03161,1.21364,0.64642,6.0039,0.06836,1.87961,0.02,0.05872,3.63185,0.02909,0.82448,0.03758,0.03251,4.04979,1.70085,0.21599,5.28188,0.06963,0.16569,0.17887,0.04564,0.01621,0
1.21054,0.01947,0.02524,0.01085,0.06807,1.29952,0.11148,0.08245,0.1429,0.02787,1.3702,0.63624,6.0105,0.06744,2.02757,0.02608,0.0593,3.59757,0.02746,1.56637,0.05676,0.03566,4.09751,1.45235,0.2432,5.32998,0.10255,0.2182,0.18871,0.04191,0.03482,0.00013
1.08953,0.04423,0.06109,0.03264,0.09535,1.36168,0.12391,0.12095,0.15594,0.03265,1.399,0.66869,5.96954,0.07668,2.21927,0.02389,0.08108,3.64145,0.06753,2.05437,0.07195,0.04513,3.9849,1.1175,0.24978,5.3769,0.12577,0.22284,0.23479,0.04891,0.03786,0.0163
0.93047,0.12611,0.10423,0.07797,0.19229,1.26164,0.17729,0.19389,0.28452,0.06602,1.36226,0.76712,5.93086,0.12884,2.34281,0.03903,0.07534,3.52096,0.13932,2.47034,0.23101,0.08219,4.13928,0.77301,0.22815,5.29246,0.21503,0.20663,0.36754,0.09747,0.08636,0.06346
0.75903,0.17401,0.14894,0.14637,0.27821,1.15791,0.20434,0.26809,0.32752,0.08514,1.1985,0.91449,5.91382,0.144,2.28417,0.04213,0.04838,3.39749,0.19842,2.81804,0.3014,0.08584,4.22603,0.62669,0.24049,5.12324,0.30833,0.19778,0.52896,0.12342,0.10879,0.13692
0.54666,0.18037,0.13565,0.12806,0.33917,0.96326,0.24212,0.23044,0.31301,0.10875,0.71089,0.98405,5.93434,0.13475,2.1188,0.04412,0.05659,2.96633,0.21612,3.37847,0.2892,0.08798,4.20322,0.54495,0.17888,5.04334,0.27716,0.18308,0.68251,0.114,0.10287,0.12026
